Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
4006.028384;4732;5;2.500000;0.163837;6.123188;0.883332
4016.028401;4732;5;2.500000;0.163117;6.123188;0.716665
4026.028414;4732;5;2.500000;0.162736;6.123188;0.641666
4036.028485;4732;5;2.500000;0.162934;6.123188;0.833327
4046.028508;4732;5;2.500000;0.163636;6.123188;0.766665
4056.028510;4734;5;2.500000;0.162012;6.125776;0.750000
4066.028532;4736;5;2.500000;0.163229;6.128364;0.716665
4076.028535;4736;5;2.500000;0.163051;6.128364;0.825000
4086.028565;4736;5;2.500000;0.161393;6.128364;0.849997
4096.028577;4736;5;2.500000;0.161516;6.128364;0.858332
4106.028628;4737;5;2.500000;0.161387;6.129658;0.708330
4116.028632;4737;5;2.500000;0.161801;6.129658;0.708333
4126.028722;4738;5;2.500000;0.160880;6.130952;0.591661
4136.028734;4739;5;2.500000;0.161895;6.132246;0.533333
4146.028775;4740;5;2.500000;0.160195;6.133540;0.508331
4156.028875;4741;5;2.500000;0.158217;6.134834;0.641660
4166.028938;4741;5;2.500000;0.158332;6.134834;0.708329
4176.028939;4741;5;2.500000;0.159502;6.134834;0.750000
4186.028942;4743;5;2.500000;0.158651;6.137422;0.725000
4196.029034;4743;5;2.500000;0.156586;6.137422;0.633328
4206.029073;4745;5;2.500000;0.156324;6.140010;0.699997
4216.029084;4745;5;2.500000;0.156492;6.140010;0.816666
4226.029144;4746;5;2.500000;0.156159;6.141304;0.874995
4236.029171;4747;5;2.500000;0.156282;6.142598;0.741665
4246.029178;4748;5;2.500000;0.156023;6.143892;0.541666
4256.029214;4748;5;2.500000;0.154690;6.143892;0.524998
4266.029233;4748;5;2.500000;0.155827;6.143892;0.608332
4276.029255;4748;5;2.500000;0.156109;6.143892;0.666665
4286.029338;4748;5;2.500000;0.155251;6.143892;0.583328
4296.029344;4749;5;2.500000;0.155035;6.145186;0.866666
4306.029351;4749;5;2.500000;0.154391;6.145186;0.741666
4316.029357;4749;5;2.500000;0.154677;6.145186;0.733333
4326.029507;4750;5;2.500000;0.154976;6.146480;0.574991
4336.029522;4750;5;2.500000;0.154505;6.146480;0.658332
4346.029548;4750;5;2.500000;0.152339;6.146480;0.591665
4356.029550;4750;5;2.500000;0.153381;6.146480;0.591667
4366.029553;4750;5;2.500000;0.152367;6.146480;0.666666
